Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,City,Country,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
R457TK22,American Express,Retail,13066.90,12-03-2023 03:42,Shanghai,China,39,Female,17334,,15000,Desktop,Sunday,No
N217AS70,American Express,Transportation,3042.40,12-03-2023 08:53,Tokyo,Japan,46,Male,6525,2884.852,5000,Unknown,Sunday,Yes
J561UO28,Visa,Retail,4923.90,12-03-2023 12:09,Sydney,Australia,29,Female,4195,,5000,Mobile,Sunday,No
A683JM47,Mastercard,Healthcare,6588.80,13-03-2023 20:31,Shanghai,China,53,Male,14102,2674.615,10000,Point-of-Sale Terminal,Monday,No
L369HH96,Visa,Healthcare,5687.90,13-03-2023 23:06,Shanghai,China,32,Female,7472,,10000,Contactless Payment Device,Monday,No
C957JV41,Mastercard,Retail,4524.60,14-03-2023 00:34,Paris,France,,Female,4910,4048.972,5000,Desktop,Tuesday,No
T503HL11,American Express,Healthcare,4165.90,14-03-2023 00:59,Hong Kong,China,28,Male,29238,2234.942,20000,Contactless Payment Device,Tuesday,No
B724NY89,Visa,Transportation,6759.10,14-03-2023 04:45,Tokyo,Japan,42,Male,23383,3450.136,20000,Desktop,Tuesday,No
J877GT20,Visa,Utility bill,8131.40,14-03-2023 09:06,Tokyo,Japan,25,Female,17265,8144.059,15000,Mobile,Tuesday,No
F271XC27,American Express,Retail,6658.40,14-03-2023 12:42,Los Angeles,USA,18,Male,9618,6922.355,10000,Desktop,Tuesday,No
T858TB47,Mastercard,Online Shopping,10704.70,14-03-2023 20:24,Berlin,Germany,59,Female,17570,13477.356,15000,Point-of-Sale Terminal,Tuesday,No
P217EM78,UnionPay,Retail,9635.40,14-03-2023 22:53,Shanghai,China,23,Male,10012,,10000,Unknown,Tuesday,No
S115BQ26,American Express,Retail,8198.20,14-03-2023 23:13,Toronto,Canada,38,Female,10732,10333.263,15000,Desktop,Tuesday,No
S656GR86,Mastercard,Healthcare,4404.00,15-03-2023 13:36,Hong Kong,China,24,Female,6672,3238.588,5000,Desktop,Wednesday,No
Z212KS58,Visa,Dining,2882.20,15-03-2023 19:45,Sydney,Australia,75,Male,5110,3002.757,5000,Contactless Payment Device,Wednesday,Yes
D207YK83,Visa,Utility bill,10593.80,15-03-2023 20:44,Berlin,Germany,22,Male,26216,,20000,Desktop,Wednesday,No
T178YD85,Visa,Retail,10775.50,16-03-2023 01:38,Los Angeles,USA,19,Male,19225,9327.349,20000,Point-of-Sale Terminal,Thursday,No
V800IG64,UnionPay,Entertainment,9531.60,16-03-2023 09:41,London,UK,63,Female,21758,5664.382,20000,Contactless Payment Device,Thursday,No
H587SK70,UnionPay,Transportation,5172.20,16-03-2023 09:59,Hong Kong,China,39,Female,19109,2535.171,15000,Unknown,Thursday,Yes
G299BC23,Visa,Online Shopping,9242.60,16-03-2023 10:18,Shanghai,China,45,Male,10131,5634.565,10000,Contactless Payment Device,Thursday,No
T869CJ71,Mastercard,Retail,8897.10,16-03-2023 16:06,Tokyo,Japan,21,Female,7686,8023.629,10000,Desktop,Thursday,No
C848MX91,American Express,Online Shopping,7627.90,17-03-2023 16:26,Berlin,Germany,79,Female,13476,7346.256,15000,Mobile,Friday,No
N157IR32,Visa,Dining,8793.30,17-03-2023 19:01,Shanghai,China,24,Male,22409,10101.63,15000,Desktop,Friday,No
I731KF85,UnionPay,Entertainment,3439.00,17-03-2023 22:22,New York,USA,61,Female,20231,2439.715,15000,Unknown,Friday,Yes
M597DA17,Mastercard,Healthcare,4752.00,18-03-2023 01:27,Chicago,USA,65,Female,,4907.439,5000,Contactless Payment Device,Saturday,No
K798RO97,American Express,Healthcare,3255.10,18-03-2023 12:22,Berlin,Germany,65,Female,3725,2069.71,5000,Point-of-Sale Terminal,Saturday,Yes
D576SX83,American Express,Dining,8171.80,18-03-2023 14:05,Shanghai,China,47,Male,9339,7176.887,10000,Unknown,Saturday,No
U311DB17,Mastercard,Retail,12507.90,18-03-2023 17:14,London,UK,53,Female,28242,15827.695,20000,Mobile,Saturday,No
F836HG85,Visa,Dining,18297.50,19-03-2023 02:15,Los Angeles,USA,61,Female,14549,19092.258,20000,Unknown,Sunday,No
G430SB10,Visa,Utility bill,8376.00,19-03-2023 06:31,Paris,France,58,Female,12931,3505.618,15000,Contactless Payment Device,Sunday,No
A808CW41,UnionPay,Utility bill,17496.00,19-03-2023 16:14,Dubai,UAE,39,Male,18631,13258.438,20000,Contactless Payment Device,Sunday,No
C742SH79,Visa,Dining,15532.00,19-03-2023 17:37,Los Angeles,USA,21,Male,14068,18488.799,20000,Point-of-Sale Terminal,Sunday,No
U907PC48,Visa,Utility bill,14388.30,20-03-2023 01:46,Berlin,Germany,40,Female,19061,,15000,Point-of-Sale Terminal,Monday,No
F542GK10,UnionPay,Online Shopping,11128.10,20-03-2023 03:20,London,UK,49,Male,13580,13869.43,15000,Point-of-Sale Terminal,Monday,No
O443GT76,Visa,Online Shopping,4552.90,20-03-2023 16:47,New York,USA,78,Female,11769,1895.095,10000,Desktop,Monday,Yes
J404YI10,American Express,Retail,6799.80,20-03-2023 17:35,Berlin,Germany,22,Male,15061,9155.635,15000,Contactless Payment Device,Monday,No
K992SX51,Mastercard,Retail,3566.90,20-03-2023 22:54,Tokyo,Japan,28,Female,5463,2323.175,5000,Point-of-Sale Terminal,Monday,No
Q187UL77,Visa,Education,2563.10,21-03-2023 21:38,London,UK,77,Female,4477,2483.999,5000,Desktop,Tuesday,No
P665YZ32,Mastercard,Dining,16419.90,22-03-2023 13:14,Dubai,UAE,29,Male,15565,13960.032,20000,Desktop,Wednesday,Yes
P168QX51,Visa,Online Shopping,8356.10,22-03-2023 19:49,Hong Kong,China,26,Male,8512,7565.243,10000,Contactless Payment Device,Wednesday,Yes
S905SU65,Visa,Dining,10474.70,22-03-2023 20:33,New York,USA,61,Female,14711,7932.369,15000,Desktop,Wednesday,No
C982KK49,Mastercard,Healthcare,7541.60,23-03-2023 00:25,Los Angeles,USA,22,Female,12999,,10000,Unknown,Thursday,No
U532HO21,Mastercard,Online Shopping,4312.10,23-03-2023 04:13,London,UK,44,Female,6148,3533.632,5000,Desktop,Thursday,No
A672NS27,Visa,Online Shopping,6878.10,23-03-2023 06:10,New York,USA,49,Male,14226,6194.875,10000,Contactless Payment Device,Thursday,Yes
U425QM83,American Express,Healthcare,11019.30,23-03-2023 08:11,Hong Kong,China,36,Male,15267,8433.583,15000,Desktop,Thursday,Yes
U210NW63,Visa,Online Shopping,13025.50,23-03-2023 17:30,London,UK,32,Female,20738,6567.076,15000,Contactless Payment Device,Thursday,Yes
I541FN18,UnionPay,Education,2826.80,23-03-2023 23:34,Chicago,USA,34,Female,10566,2217.393,15000,Point-of-Sale Terminal,Thursday,No
V286FI33,Mastercard,Retail,3174.70,24-03-2023 06:15,Tokyo,Japan,55,Male,4294,2825.631,5000,Desktop,Friday,Yes
F992MT39,Visa,Online Shopping,4331.10,24-03-2023 16:42,Tokyo,Japan,,Female,9264,3014.958,10000,Contactless Payment Device,Friday,No
K286HS44,Visa,Entertainment,6834.60,24-03-2023 19:57,Toronto,Canada,28,Female,11088,4827.242,10000,Point-of-Sale Terminal,Friday,No
D975QE17,American Express,Transportation,8124.00,24-03-2023 23:29,Tokyo,Japan,66,Male,,8592.886,10000,Point-of-Sale Terminal,Friday,Yes
U812VR70,Visa,Retail,9489.80,25-03-2023 07:25,Los Angeles,USA,76,Male,9432,9350.69,10000,Unknown,Saturday,Yes
D334DX39,Visa,Retail,2514.80,25-03-2023 16:36,Los Angeles,USA,51,Female,3613,2639.232,5000,Point-of-Sale Terminal,Saturday,No
T580FN62,Visa,Online Shopping,5773.40,26-03-2023 00:40,Hong Kong,China,54,Female,,6328.531,10000,Unknown,Sunday,No
P369ZW15,Visa,Retail,6888.90,26-03-2023 11:28,Sydney,Australia,24,Female,26778,6079.567,20000,Mobile,Sunday,No
U258XB67,Mastercard,Online Shopping,8856.60,26-03-2023 17:19,Paris,France,32,Male,20765,8468.865,15000,Point-of-Sale Terminal,Sunday,No
V878TQ78,Mastercard,Entertainment,9837.60,26-03-2023 23:50,Toronto,Canada,66,Female,7729,5413.278,10000,Unknown,Sunday,No
N362UH65,Mastercard,Retail,12935.30,27-03-2023 11:32,Hong Kong,China,30,Male,25698,8422.085,20000,Desktop,Monday,No
D700AF45,Visa,Entertainment,3101.70,28-03-2023 08:23,Shanghai,China,47,Male,5090,2230.601,5000,Point-of-Sale Terminal,Tuesday,No
Z238JD71,Mastercard,Retail,7560.50,28-03-2023 11:34,New York,USA,,Male,12810,5945.945,15000,Point-of-Sale Terminal,Tuesday,No
B287RX42,Visa,Education,4978.30,28-03-2023 12:21,Los Angeles,USA,41,Female,15004,4530.775,20000,Unknown,Tuesday,No
T501KV68,Visa,Online Shopping,4379.20,28-03-2023 18:49,Sydney,Australia,74,Male,6568,2135.485,5000,Mobile,Tuesday,No
F311JH30,Mastercard,Online Shopping,4786.50,29-03-2023 02:06,Dubai,UAE,36,Male,4605,2825.648,5000,Contactless Payment Device,Wednesday,No
T708AM89,Visa,Dining,14441.00,29-03-2023 07:19,New York,USA,58,Female,25759,9579.335,20000,Contactless Payment Device,Wednesday,No
K778RT19,Visa,Healthcare,2880.10,29-03-2023 22:39,Paris,France,54,Male,19948,2473.549,15000,Contactless Payment Device,Wednesday,No
D728PX26,Visa,Healthcare,10514.70,30-03-2023 03:30,Tokyo,Japan,46,Male,21962,5770.218,15000,Desktop,Thursday,No
R206FZ33,American Express,Retail,4208.50,30-03-2023 04:15,London,UK,,Female,14988,4613.254,10000,Mobile,Thursday,No
T115VL42,Visa,Retail,5759.90,30-03-2023 05:52,Dubai,UAE,62,Male,21571,7529.59,20000,Point-of-Sale Terminal,Thursday,No
F344MB17,Visa,Retail,5364.60,30-03-2023 08:32,Hong Kong,China,26,Female,21455,4251.17,20000,Unknown,Thursday,No
N858FG35,UnionPay,Utility bill,2549.70,30-03-2023 12:28,Los Angeles,USA,44,Male,4041,3459.012,5000,Unknown,Thursday,Yes
O439KW98,UnionPay,Transportation,16010.20,30-03-2023 16:27,Berlin,Germany,44,Female,26916,19368.956,20000,Contactless Payment Device,Thursday,No
M850WL74,Visa,Dining,3107.30,30-03-2023 18:05,Shanghai,China,71,Male,4556,2986.971,5000,Point-of-Sale Terminal,Thursday,No
K445XQ89,Visa,Online Shopping,9443.40,31-03-2023 02:03,New York,USA,43,Male,13439,7049.451,10000,Mobile,Friday,No
K625AX88,Mastercard,Online Shopping,3580.70,31-03-2023 07:00,Sydney,Australia,48,Male,6699,4215.346,5000,Point-of-Sale Terminal,Friday,No
I559IG52,Mastercard,Dining,3280.50,31-03-2023 15:00,Hong Kong,China,71,Male,4621,,5000,Unknown,Friday,No
U227JQ27,Mastercard,Online Shopping,4826.30,01-04-2023 14:31,Los Angeles,USA,79,Female,27620,5185.201,20000,Point-of-Sale Terminal,Saturday,No
S973PQ81,Mastercard,Online Shopping,3776.30,01-04-2023 14:36,Los Angeles,USA,55,Male,7986,4580.278,10000,Unknown,Saturday,No
J655RW43,Mastercard,Utility bill,5643.30,01-04-2023 14:40,Shanghai,China,47,Male,11425,3274.852,10000,Unknown,Saturday,No
J734IK70,American Express,Entertainment,5909.40,01-04-2023 23:26,London,UK,58,Female,14904,2680.672,10000,Unknown,Saturday,Yes
X343YE66,Visa,Healthcare,13211.20,02-04-2023 04:07,Sydney,Australia,70,Female,18775,11837.73,15000,Unknown,Sunday,No
F182YR58,Mastercard,Utility bill,9505.20,02-04-2023 04:26,Tokyo,Japan,48,Female,8453,4395.227,10000,Desktop,Sunday,Yes
M338AL57,American Express,Entertainment,18092.50,02-04-2023 04:32,Paris,France,21,Male,19976,12927.925,20000,Contactless Payment Device,Sunday,No
L266UY67,American Express,Education,9384.70,02-04-2023 04:49,New York,USA,51,Female,19103,7960.346,20000,Unknown,Sunday,No
M773WG31,Mastercard,Retail,5931.20,02-04-2023 18:40,London,UK,28,Male,8573,4217.331,10000,Desktop,Sunday,No
S239CC87,Visa,Entertainment,8546.10,03-04-2023 00:00,London,UK,29,Female,9062,7009.814,10000,Contactless Payment Device,Monday,No
V766HI57,American Express,Education,6566.80,03-04-2023 01:16,Toronto,Canada,66,Female,20526,4566.261,20000,Desktop,Monday,No
C343IY75,Mastercard,Transportation,2631.60,03-04-2023 08:33,Paris,France,60,Male,18364,1392.475,15000,Contactless Payment Device,Monday,No
H920MV40,American Express,Dining,3454.70,04-04-2023 00:18,London,UK,54,Female,20291,4654.268,20000,Contactless Payment Device,Tuesday,No
D855DF63,Mastercard,Healthcare,17819.00,04-04-2023 04:27,Chicago,USA,47,Female,,14497.839,20000,Unknown,Tuesday,Yes
F839JX27,Visa,Entertainment,5998.50,04-04-2023 12:23,Los Angeles,USA,64,Male,13159,4047.362,10000,Point-of-Sale Terminal,Tuesday,Yes
S537DJ57,Mastercard,Utility bill,8451.40,04-04-2023 19:07,Paris,France,68,Female,,8424.256,10000,Unknown,Tuesday,No
C737SS85,UnionPay,Online Shopping,15129.20,04-04-2023 21:54,Tokyo,Japan,33,Male,,19989.829,20000,Point-of-Sale Terminal,Tuesday,No
V588JK73,American Express,Retail,4675.50,05-04-2023 13:15,Shanghai,China,69,Female,23117,2097.265,20000,Desktop,Wednesday,No
A744UA34,UnionPay,Retail,4569.40,06-04-2023 00:40,Tokyo,Japan,54,Male,6102,3551.346,5000,Mobile,Thursday,No
B812LH33,Mastercard,Retail,2779.20,06-04-2023 01:55,Tokyo,Japan,80,Male,3702,1955.628,5000,Unknown,Thursday,No
G376RQ46,Mastercard,Healthcare,4709.80,06-04-2023 05:41,Tokyo,Japan,78,Male,10925,3737.678,10000,Desktop,Thursday,No
J167XO83,Visa,Healthcare,3069.10,06-04-2023 07:34,Paris,France,52,Male,17550,4197.053,15000,Desktop,Thursday,No
Z580AY80,Mastercard,Retail,4592.30,06-04-2023 07:58,Paris,France,61,Male,,6402.041,20000,Unknown,Thursday,No
N394OU95,Mastercard,Online Shopping,10169.50,06-04-2023 10:04,Mumbai,India,68,Female,13682,9920.358,15000,Unknown,Thursday,Yes
A902SJ86,American Express,Utility bill,8514.80,06-04-2023 12:20,Los Angeles,USA,53,Female,17446,10909.992,20000,Unknown,Thursday,No
W210CS60,Mastercard,Healthcare,5029.80,06-04-2023 14:06,Hong Kong,China,75,Female,22941,3502.958,20000,Desktop,Thursday,No
E965YX64,UnionPay,Entertainment,14141.60,06-04-2023 16:34,Shanghai,China,49,Male,24429,10434.48,20000,Desktop,Thursday,No
H613VU71,Visa,Retail,7607.00,06-04-2023 16:37,New York,USA,39,Female,13622,6219.199,10000,Unknown,Thursday,No
Y573IL26,Visa,Retail,10905.30,06-04-2023 20:19,London,UK,63,Male,17666,14885.509,15000,Desktop,Thursday,Yes
B668NA15,Visa,Utility bill,6305.50,06-04-2023 23:42,Los Angeles,USA,73,Female,16407,8584.535,15000,Mobile,Thursday,No
I288CE65,Visa,Retail,4524.20,07-04-2023 04:16,London,UK,26,Female,13829,4868.911,10000,Desktop,Friday,No
Q755IQ81,UnionPay,Online Shopping,4885.20,07-04-2023 06:46,New York,USA,68,Female,6662,3054.585,5000,Unknown,Friday,No
W796QJ62,Mastercard,Online Shopping,8385.60,07-04-2023 09:44,Hong Kong,China,22,Female,14466,4949.811,10000,Contactless Payment Device,Friday,No
B859KY61,UnionPay,Utility bill,6301.10,07-04-2023 23:51,Los Angeles,USA,64,Male,20095,,15000,Point-of-Sale Terminal,Friday,No
V122SS41,American Express,Online Shopping,2671.30,08-04-2023 05:52,Los Angeles,USA,67,Male,4331,2884.585,5000,Desktop,Saturday,Yes
K271UF58,Mastercard,Dining,9190.50,08-04-2023 16:57,Chicago,USA,44,Male,13625,8386.099,10000,Desktop,Saturday,Yes
Y101UE81,Visa,Online Shopping,10376.90,09-04-2023 01:01,New York,USA,40,Female,19924,5722.705,15000,Desktop,Sunday,Yes
M971VA63,American Express,Retail,2785.80,09-04-2023 05:19,Toronto,Canada,42,Male,,1701.239,5000,Contactless Payment Device,Sunday,No
A174PS48,Visa,Utility bill,12194.60,09-04-2023 18:31,New York,USA,51,Male,12476,11039.227,15000,Point-of-Sale Terminal,Sunday,No
R737TX52,Visa,Entertainment,12023.10,09-04-2023 21:27,New York,USA,49,Female,13745,13834.108,15000,Contactless Payment Device,Sunday,No
I498AF27,Visa,Entertainment,14458.90,10-04-2023 00:15,Tokyo,Japan,51,Male,24153,14228.387,20000,Unknown,Monday,No
H104PM24,Visa,Transportation,10124.00,10-04-2023 02:15,Mumbai,India,20,Female,19506,7540.167,15000,Mobile,Monday,Yes
B190SK37,Visa,Online Shopping,4807.50,10-04-2023 04:43,Dubai,UAE,54,Female,11402,6481.682,10000,Mobile,Monday,No
P390YQ92,Visa,Entertainment,12569.30,10-04-2023 17:05,Dubai,UAE,57,Male,10748,11047.429,15000,Contactless Payment Device,Monday,Yes
E976KO52,Mastercard,Transportation,4207.70,10-04-2023 20:57,Paris,France,53,Male,4643,4860.289,5000,Point-of-Sale Terminal,Monday,No
H243UY74,Mastercard,Retail,6900.60,11-04-2023 03:27,Chicago,USA,57,Male,11066,3034.901,10000,Mobile,Tuesday,No
V135NE76,Visa,Transportation,4453.90,11-04-2023 05:54,Tokyo,Japan,45,Male,3750,3865.406,5000,Contactless Payment Device,Tuesday,No
W202QM38,UnionPay,Entertainment,9918.80,11-04-2023 23:46,Paris,France,19,Male,11654,4944.214,10000,Desktop,Tuesday,No
A366XQ21,Mastercard,Online Shopping,7693.80,12-04-2023 01:18,Tokyo,Japan,67,Male,13485,7079.676,10000,Desktop,Wednesday,Yes
F678CX17,UnionPay,Retail,3022.60,12-04-2023 05:43,Chicago,USA,55,Male,3921,3610.7,5000,Point-of-Sale Terminal,Wednesday,No
T719LR31,American Express,Utility bill,7695.90,12-04-2023 07:21,Los Angeles,USA,51,Male,8303,8259.282,10000,Point-of-Sale Terminal,Wednesday,No
H123CV46,Visa,Utility bill,7188.10,12-04-2023 18:11,Tokyo,Japan,65,Male,15512,4070.848,15000,Contactless Payment Device,Wednesday,No
O108BS27,Visa,Retail,4746.50,12-04-2023 20:48,New York,USA,74,Female,3730,4385.27,5000,Desktop,Wednesday,No
D259ZO15,Visa,Online Shopping,6392.40,12-04-2023 23:44,New York,USA,74,Female,15336,4650.83,15000,Contactless Payment Device,Wednesday,No
F626AT68,American Express,Education,2966.10,13-04-2023 05:52,Toronto,Canada,45,Male,8878,3587.332,10000,Point-of-Sale Terminal,Thursday,Yes
F763IM51,American Express,Utility bill,15760.90,13-04-2023 08:51,Shanghai,China,57,Female,15635,14787.375,20000,Mobile,Thursday,No
J645DU86,Mastercard,Education,15333.40,13-04-2023 09:50,London,UK,63,Female,,6810.422,20000,Point-of-Sale Terminal,Thursday,No
Z603JB31,Mastercard,Online Shopping,11748.00,13-04-2023 18:03,Sydney,Australia,21,Male,21837,11996.288,15000,Desktop,Thursday,No
Y297GF53,Visa,Online Shopping,11421.70,13-04-2023 22:22,Toronto,Canada,80,Female,22099,15953.825,20000,Point-of-Sale Terminal,Thursday,No
E320WC37,Mastercard,Education,3792.40,13-04-2023 23:21,New York,USA,77,Male,19904,4734.345,15000,Contactless Payment Device,Thursday,No
A269ND32,Mastercard,Healthcare,6512.60,14-04-2023 04:36,Shanghai,China,28,Male,,7395.405,10000,Desktop,Friday,No
J199CM28,American Express,Entertainment,5450.00,14-04-2023 05:42,Toronto,Canada,73,Male,14168,6458.621,15000,Mobile,Friday,No
R169NE90,Mastercard,Retail,14064.10,14-04-2023 20:20,Berlin,Germany,30,Male,11936,13377.732,15000,Point-of-Sale Terminal,Friday,Yes
T528RW48,Visa,Education,4347.60,14-04-2023 20:48,Los Angeles,USA,36,Female,14660,2691.263,10000,Unknown,Friday,No
M989KG58,Visa,Online Shopping,4786.20,15-04-2023 01:06,Los Angeles,USA,29,Male,5372,4654.648,5000,Point-of-Sale Terminal,Saturday,No
N824HL86,American Express,Retail,4329.00,15-04-2023 05:53,Toronto,Canada,55,Female,14166,4383.293,10000,Desktop,Saturday,No
D566XZ66,Visa,Online Shopping,3382.30,15-04-2023 06:51,Tokyo,Japan,78,Male,5640,1412.098,5000,Desktop,Saturday,Yes
D369MD60,Mastercard,Education,3074.70,15-04-2023 08:06,Shanghai,China,40,Female,6290,2118.275,5000,Contactless Payment Device,Saturday,No
U428VJ16,Mastercard,Education,3930.00,15-04-2023 10:18,Los Angeles,USA,52,Male,6767,2537.447,5000,Desktop,Saturday,No
F586YH97,UnionPay,Entertainment,7682.60,15-04-2023 11:45,Paris,France,,Male,17840,8946.017,15000,Mobile,Saturday,No
O305JY55,Mastercard,Healthcare,7454.40,15-04-2023 15:45,New York,USA,23,Male,7236,9994.675,10000,Unknown,Saturday,No
X295WQ84,Visa,Dining,7201.80,15-04-2023 19:37,Toronto,Canada,80,Female,14815,9726.581,10000,Mobile,Saturday,No
R326SI83,American Express,Retail,7718.40,16-04-2023 00:42,Los Angeles,USA,73,,9497,3715.713,10000,Unknown,Sunday,Yes
S209MR29,Mastercard,Healthcare,4397.20,16-04-2023 11:31,Tokyo,Japan,78,Female,,4431.334,5000,Point-of-Sale Terminal,Sunday,No
X392JF44,UnionPay,Dining,3873.60,16-04-2023 14:12,Shanghai,China,74,Male,19493,3608.274,15000,Unknown,Sunday,No
K492OZ36,Visa,Healthcare,3796.70,16-04-2023 22:19,New York,USA,21,Female,4825,4272.695,5000,Contactless Payment Device,Sunday,Yes
T126WU53,Mastercard,Online Shopping,2788.10,17-04-2023 01:26,New York,USA,70,Male,7562,3740.164,10000,Mobile,Monday,Yes
V773EH61,Visa,Online Shopping,8378.50,17-04-2023 02:06,Los Angeles,USA,36,Male,15569,8478.882,15000,Desktop,Monday,No
Y424FJ15,Visa,Retail,12955.80,17-04-2023 02:53,Sydney,Australia,19,Male,12663,14651.637,15000,Mobile,Monday,Yes
E736OD86,Visa,Utility bill,3184.00,17-04-2023 10:05,Hong Kong,China,65,Male,6644,2199.007,5000,Unknown,Monday,No
E557IP66,American Express,Transportation,6078.00,17-04-2023 17:56,London,UK,54,Male,14067,3595.708,10000,Unknown,Monday,Yes
S247BI57,UnionPay,Online Shopping,5184.40,17-04-2023 21:48,Shanghai,China,18,Male,24415,3583.854,20000,Desktop,Monday,No
U994TT46,Visa,Healthcare,4278.90,18-04-2023 00:17,Tokyo,Japan,49,Female,16882,,20000,Point-of-Sale Terminal,Tuesday,Yes
O291UE56,Visa,Education,6843.60,18-04-2023 10:11,Los Angeles,USA,19,Female,16636,7228.01,20000,Contactless Payment Device,Tuesday,Yes
D198TA61,Visa,Online Shopping,4288.10,18-04-2023 23:37,Tokyo,Japan,32,Female,13931,5331.232,10000,Mobile,Tuesday,Yes
G152OI30,UnionPay,Healthcare,10479.50,19-04-2023 03:21,New York,USA,67,Female,16258,6779.4,15000,Mobile,Wednesday,No
C554HU20,Mastercard,Dining,4881.40,19-04-2023 10:50,Hong Kong,China,68,Male,7082,4368.523,10000,Desktop,Wednesday,Yes
P481XI40,Visa,Online Shopping,3294.50,19-04-2023 11:20,Shanghai,China,33,Female,7237,3676.677,10000,Point-of-Sale Terminal,Wednesday,Yes
B995TZ47,Visa,Retail,3758.00,19-04-2023 14:47,Paris,France,66,Male,6872,2406.043,5000,Unknown,Wednesday,No
K812GP53,Mastercard,Utility bill,19369.40,20-04-2023 06:02,London,UK,18,Female,22468,10558.056,20000,Unknown,Thursday,No
I651EJ13,UnionPay,Healthcare,2654.50,21-04-2023 03:02,Los Angeles,USA,80,Female,5152,1815.319,5000,Desktop,Friday,No
